Player,Pos,Squad,Comp,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def
Romano Schmid\Romano-Schmid,FWMF,Werder Bremen,de Bundesliga,20,13.1,31,2.37,26,1,1,1,2,0,7,0.54,6,0,0,0,1,0
Benno Schmitz\Benno-Schmitz,DF,Köln,de Bundesliga,25,4.6,12,2.60,10,2,0,0,0,0,1,0.22,1,0,0,0,0,0
Morgan Schneiderlin\Morgan-Schneiderlin,MF,Nice,fr Ligue 1,30,24.4,27,1.11,24,0,1,0,0,2,2,0.08,2,0,0,0,0,0
Alessandro Schöpf\Alessandro-Schopf,FWMF,Schalke 04,de Bundesliga,26,10.5,17,1.62,11,1,3,1,1,0,2,0.19,2,0,0,0,0,0
Jerdy Schouten\Jerdy-Schouten,MF,Bologna,it Serie A,23,27.9,46,1.65,40,1,2,0,2,1,1,0.04,1,0,0,0,0,0
Nico Schulz\Nico-Schulz,DF,Dortmund,de Bundesliga,27,6.8,12,1.77,10,1,0,0,0,1,4,0.59,3,1,0,0,0,0
Alexander Schwolow\Alexander-Schwolow,GK,Hertha BSC,de Bundesliga,28,26.0,2,0.08,0,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Christopher Scott\Christopher-Scott,FWMF,Bayern Munich,de Bundesliga,18,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Scozzarella\Matteo-Scozzarella,MF,Parma,it Serie A,32,1.7,7,4.12,3,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Simone Scuffet\Simone-Scuffet,GK,Udinese,it Serie A,24,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacopo Segre\Jacopo-Segre,MF,Torino,it Serie A,23,2.1,5,2.36,3,0,0,2,0,0,1,0.47,0,0,0,1,0,0
Davie Selke\Davie-Selke,FW,Werder Bremen,de Bundesliga,25,9.0,20,2.21,15,0,0,4,1,0,1,0.11,0,0,0,1,0,0
Malik Sellouki\Malik-Sellouki,FWMF,Nice,fr Ligue 1,20,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matz Sels\Matz-Sels,GK,Strasbourg,fr Ligue 1,28,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Nélson Semedo\Nelson-Semedo,DF,Wolves,eng Premier League,26,33.1,58,1.75,45,5,2,3,1,2,5,0.15,4,0,0,1,0,0
Léo Sena\Leo-Sena,MF,Spezia,it Serie A,24,9.8,18,1.83,14,1,0,0,1,2,1,0.10,0,0,0,0,0,1
Stefano Sensi\Stefano-Sensi,MF,Inter,it Serie A,24,6.7,34,5.07,24,4,2,3,1,0,4,0.60,0,2,0,2,0,0
Jaime Seoane\Jaime-Seoane,MF,Huesca,es La Liga,23,22.9,29,1.26,23,1,1,1,2,1,1,0.04,1,0,0,0,0,0
Luigi Sepe\Luigi-Sepe,GK,Parma,it Serie A,29,36.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Suat Serdar\Suat-Serdar,MF,Schalke 04,de Bundesliga,23,21.7,31,1.43,23,1,1,2,3,1,3,0.14,3,0,0,0,0,0
Jean Seri\Jean-Seri,MF,Bordeaux,fr Ligue 1,29,7.9,13,1.65,11,0,1,0,0,1,0,0.00,0,0,0,0,0,0
Femi Seriki\Femi-Seriki,DF,Sheffield Utd,eng Premier League,,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Sessegnon\Ryan-Sessegnon,DF,Hoffenheim,de Bundesliga,20,17.5,26,1.49,24,0,1,1,0,0,3,0.17,3,0,0,0,0,0
Nils Seufert\Nils-Seufert,MFFW,Arminia,de Bundesliga,23,3.8,6,1.57,4,1,0,0,1,0,1,0.26,1,0,0,0,0,0
Edgar Sevikyan\Edgar-Sevikyan,MF,Levante,es La Liga,18,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Stephan El Shaarawy\Stephan-El-Shaarawy,FWMF,Roma,it Serie A,27,6.4,31,4.88,24,0,3,1,2,1,1,0.16,1,0,0,0,0,0
Jamie Shackleton\Jamie-Shackleton,MFDF,Leeds United,eng Premier League,20,5.1,6,1.17,6,0,0,0,0,0,1,0.20,1,0,0,0,0,0
Xherdan Shaqiri\Xherdan-Shaqiri,MFFW,Liverpool,eng Premier League,28,6.2,32,5.18,30,2,0,0,0,0,3,0.49,3,0,0,0,0,0
Billy Sharp\Billy-Sharp,FW,Sheffield Utd,eng Premier League,34,8.2,5,0.61,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luke Shaw\Luke-Shaw,DF,Manchester Utd,eng Premier League,25,29.5,111,3.76,70,35,1,1,4,0,11,0.37,6,3,0,0,2,0
Jonjo Shelvey\Jonjo-Shelvey,MF,Newcastle Utd,eng Premier League,28,29.1,66,2.27,37,25,0,2,1,1,8,0.28,5,3,0,0,0,0
Eldor Shomurodov\Eldor-Shomurodov,FW,Genoa,it Serie A,25,18.6,45,2.42,34,0,3,4,3,1,6,0.32,4,0,1,1,0,0
Shola Shoretire\Shola-Shoretire,FW,Manchester Utd,eng Premier League,16,0.1,1,8.18,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mahame Siby\Mahame-Siby,MFFW,Strasbourg,fr Ligue 1,24,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Abdoulaye Sidibé\Abdoulaye-Sidibe,MF,Saint-Étienne,fr Ligue 1,18,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Djibril Sidibé\Djibril-Sidibe,DF,Monaco,fr Ligue 1,28,22.0,54,2.45,35,16,0,0,1,2,4,0.18,2,2,0,0,0,0
Sidnei\Sidnei,DF,Betis,es La Liga,30,7.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kaj Sierhuis\Kaj-Sierhuis,FW,Reims,fr Ligue 1,22,7.2,16,2.21,15,0,0,0,1,0,1,0.14,1,0,0,0,0,0
Tim Siersleben\Tim-Siersleben,DF,Wolfsburg,de Bundesliga,20,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gylfi Sigurðsson\Gylfi-Sigurdsson,MF,Everton,eng Premier League,30,25.0,67,2.68,37,23,0,6,1,0,6,0.24,3,2,0,1,0,0
Luca Siligardi\Luca-Siligardi,MF,Crotone,it Serie A,32,0.5,3,5.51,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luca Siligardi\Luca-Siligardi,FW,Parma,it Serie A,32,0.4,3,7.94,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Adrien Silva\Adrien-Silva,MF,Sampdoria,it Serie A,31,17.8,29,1.63,28,1,0,0,0,0,3,0.17,2,1,0,0,0,0
André Silva\Andre-Silva,FW,Eint Frankfurt,de Bundesliga,24,30.7,76,2.48,53,1,7,8,6,1,14,0.46,6,0,1,3,4,0
Bernardo Silva\Bernardo-Silva,MFFW,Manchester City,eng Premier League,25,22.9,80,3.49,64,2,5,4,3,2,10,0.44,9,0,0,1,0,0
Caio Henrique Oliveira Silva\Caio-Henrique-Oliveira-Silva,DF,Monaco,fr Ligue 1,23,26.3,55,2.09,43,4,1,2,3,2,10,0.38,8,0,0,0,1,1
David Silva\David-Silva,MF,Real Sociedad,es La Liga,34,15.5,64,4.12,48,5,6,3,2,0,12,0.77,10,0,2,0,0,0
Fábio Silva\Fabio-Silva,FW,Wolves,eng Premier League,18,15.2,31,2.04,17,0,3,6,4,1,4,0.26,3,0,0,0,1,0
Florent da Silva\Florent-da-Silva,FW,Lyon,fr Ligue 1,17,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gabriel Silva\Gabriel-Silva,DF,Saint-Étienne,fr Ligue 1,29,3.9,7,1.77,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Gastón Silva\Gaston-Silva,DF,Huesca,es La Liga,26,6.7,6,0.90,5,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Rui Silva\Rui-Silva,GK,Granada,es La Liga,26,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Thiago Silva\Thiago-Silva,DF,Chelsea,eng Premier League,35,21.5,18,0.84,17,0,0,1,0,0,1,0.05,1,0,0,0,0,0
Marco Silvestri\Marco-Silvestri,GK,Hellas Verona,it Serie A,29,34.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mohamed Simakan\Mohamed-Simakan,DF,Strasbourg,fr Ligue 1,20,17.9,14,0.78,10,0,1,0,2,1,2,0.11,2,0,0,0,0,0
Giovanni Simeone\Giovanni-Simeone,FW,Cagliari,it Serie A,25,19.3,31,1.60,18,0,6,3,3,1,3,0.16,3,0,0,0,0,0
Moses Simon\Moses-Simon,FWMF,Nantes,fr Ligue 1,25,25.8,62,2.40,41,10,6,3,2,0,7,0.27,5,1,1,0,0,0
Unai Simón\Unai-Simon,GK,Athletic Club,es La Liga,23,37.0,4,0.11,4,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Xavi Simons\Xavi-Simons,MF,Paris S-G,fr Ligue 1,17,0.0,1,45.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jóan Símun Edmundsson\Joan-Simun-Edmundsson,MFFW,Arminia,de Bundesliga,29,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Wilfried Singo\Wilfried-Singo,DF,Torino,it Serie A,19,20.6,39,1.89,30,1,3,1,4,0,4,0.19,3,0,0,0,1,0
Daley Sinkgraven\Daley-Sinkgraven,DF,Leverkusen,de Bundesliga,25,17.4,34,1.95,27,4,1,0,1,1,3,0.17,2,0,0,0,1,0
Dimitris Siovas\Dimitris-Siovas,DF,Huesca,es La Liga,31,34.1,17,0.50,12,0,0,4,1,0,1,0.03,0,0,0,1,0,0
Tobias Sippel\Tobias-Sippel,GK,M'Gladbach,de Bundesliga,32,3.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Salvatore Sirigu\Salvatore-Sirigu,GK,Torino,it Serie A,33,32.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Issouf Sissokho\Issouf-Sissokho,MF,Bordeaux,fr Ligue 1,18,0.9,1,1.15,1,0,0,0,0,0,1,1.15,1,0,0,0,0,0
Ibrahima Sissoko\Ibrahima-Sissoko,MF,Strasbourg,fr Ligue 1,22,28.7,29,1.01,25,0,0,2,2,0,3,0.10,3,0,0,0,0,0
Moussa Sissoko\Moussa-Sissoko,MF,Tottenham,eng Premier League,30,17.6,17,0.97,16,0,0,0,1,0,1,0.06,1,0,0,0,0,0
Nelson Sissoko\Nelson-Sissoko,DF,Saint-Étienne,fr Ligue 1,23,5.3,5,0.95,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Antonio Sivera\Antonio-Sivera,GK,Alavés,es La Liga,23,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jacques Siwe\Jacques-Siwe,FW,Dijon,fr Ligue 1,19,1.9,3,1.60,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Ellyes Skhiri\Ellyes-Skhiri,MF,Köln,de Bundesliga,25,30.9,40,1.29,29,3,2,3,0,3,4,0.13,2,0,1,1,0,0
Łukasz Skorupski\Lukasz-Skorupski,GK,Bologna,it Serie A,29,28.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andreas Skov Olsen\Andreas-Skov-Olsen,FWDF,Bologna,it Serie A,20,13.1,40,3.05,29,6,4,0,1,0,2,0.15,2,0,0,0,0,0
Robert Skov\Robert-Skov,FWDF,Hoffenheim,de Bundesliga,24,12.9,29,2.24,18,8,1,2,0,0,1,0.08,0,0,0,1,0,0
Milan Škriniar\Milan-Skriniar,DF,Inter,it Serie A,25,30.9,19,0.62,15,0,0,3,1,0,0,0.00,0,0,0,0,0,0
Steven Skrzybski\Steven-Skrzybski,FWDF,Schalke 04,de Bundesliga,27,4.7,8,1.72,3,1,0,2,2,0,1,0.21,0,0,0,1,0,0
Petar Škuletić\Petar-Skuletic,FWMF,Montpellier,fr Ligue 1,30,2.6,5,1.92,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Islam Slimani\Islam-Slimani,FW,Leicester City,eng Premier League,32,0.2,1,4.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Islam Slimani\Islam-Slimani,FW,Lyon,fr Ligue 1,32,6.4,14,2.18,12,0,0,1,1,0,1,0.16,1,0,0,0,0,0
William Smallbone\William-Smallbone,MF,Southampton,eng Premier League,20,1.9,3,1.57,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Chris Smalling\Chris-Smalling,DF,Roma,it Serie A,30,12.3,5,0.41,4,0,0,0,0,1,1,0.08,1,0,0,0,0,0
Emile Smith-Rowe\Emile-Smith-Rowe,MFFW,Arsenal,eng Premier League,20,16.0,43,2.69,35,0,2,2,3,1,7,0.44,6,0,0,1,0,0
Robert Snodgrass\Robert-Snodgrass,MFFW,West Brom,eng Premier League,32,5.8,6,1.03,6,0,0,0,0,0,1,0.17,1,0,0,0,0,0
Robert Snodgrass\Robert-Snodgrass,FWDF,West Ham,eng Premier League,32,0.1,1,18.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cédric Soares\Cedric-Soares,DF,Arsenal,eng Premier League,28,8.3,14,1.69,9,2,2,0,0,1,3,0.36,2,0,0,0,0,1
Rafa Soares\Rafa-Soares,DF,Eibar,es La Liga,25,12.6,20,1.59,16,4,0,0,0,0,2,0.16,2,0,0,0,0,0
Rubén Sobrino\Ruben-Sobrino,MFFW,Valencia,es La Liga,28,0.5,1,1.84,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Rubén Sobrino\Ruben-Sobrino,FWMF,Cádiz,es La Liga,28,12.4,20,1.62,13,0,1,1,4,1,4,0.32,2,0,0,0,2,0
Simon Sohm\Simon-Sohm,MF,Parma,it Serie A,19,10.0,12,1.20,9,0,3,0,0,0,1,0.10,0,0,1,0,0,0
Augusto Solari\Augusto-Solari,MF,Celta Vigo,es La Liga,28,5.4,13,2.41,12,1,0,0,0,0,2,0.37,2,0,0,0,0,0
Roberto Soldado\Roberto-Soldado,FW,Granada,es La Liga,35,16.0,21,1.31,13,0,0,4,3,1,2,0.13,0,0,0,1,1,0
Carlos Soler\Carlos-Soler,MF,Valencia,es La Liga,23,30.4,74,2.44,31,33,4,2,4,0,13,0.43,3,7,1,1,1,0
Yann Sommer\Yann-Sommer,GK,M'Gladbach,de Bundesliga,31,30.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Son\Son,DF,Levante,es La Liga,26,12.3,34,2.77,27,4,1,0,2,0,1,0.08,0,1,0,0,0,0
Brandon Soppy\Brandon-Soppy,DF,Rennes,fr Ligue 1,18,6.2,8,1.29,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0
David Soria\David-Soria,GK,Getafe,es La Liga,27,28.0,6,0.21,5,1,0,0,0,0,1,0.04,1,0,0,0,0,0
Roberto Soriano\Roberto-Soriano,MF,Bologna,it Serie A,29,36.1,102,2.82,85,0,3,3,7,4,13,0.36,10,0,0,1,1,1
Alberto Soro\Alberto-Soro,FWMF,Granada,es La Liga,21,4.4,9,2.06,7,0,1,1,0,0,2,0.46,2,0,0,0,0,0
Borna Sosa\Borna-Sosa,DF,Stuttgart,de Bundesliga,22,22.7,75,3.31,53,17,1,2,2,0,10,0.44,7,3,0,0,0,0
Hugo Sotelo\Hugo-Sotelo,MF,Celta Vigo,es La Liga,16,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Sotoca\Florian-Sotoca,FW,Lens,fr Ligue 1,29,26.8,58,2.16,41,0,4,2,11,0,7,0.26,6,0,0,0,1,0
Riccardo Sottil\Riccardo-Sottil,MFFW,Cagliari,it Serie A,21,13.2,37,2.81,25,1,3,4,3,1,4,0.30,2,0,0,1,0,1
Cheick Souaré\Cheick-Souare,MF,Marseille,fr Ligue 1,17,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tomáš Souček\Tomas-Soucek,MF,West Ham,eng Premier League,25,38.0,45,1.18,31,2,1,7,4,0,5,0.13,3,0,0,2,0,0
Rayan Souici\Rayan-Souici,DF,Saint-Étienne,fr Ligue 1,22,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Cebio Soukou\Cebio-Soukou,FWMF,Arminia,de Bundesliga,27,5.1,8,1.57,6,0,1,0,1,0,0,0.00,0,0,0,0,0,0
Adama Soumaoro\Adama-Soumaoro,DF,Bologna,it Serie A,28,19.5,9,0.46,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Adama Soumaoro\Adama-Soumaoro,DF,Lille,fr Ligue 1,28,1.6,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Boubakary Soumaré\Boubakary-Soumare,MF,Lille,fr Ligue 1,21,21.3,29,1.36,27,0,0,1,0,1,1,0.05,1,0,0,0,0,0
Yaya Soumaré\Yaya-Soumare,FW,Lyon,fr Ligue 1,20,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Arnaud Souquet\Arnaud-Souquet,DF,Montpellier,fr Ligue 1,28,13.6,23,1.69,20,1,1,1,0,0,3,0.22,3,0,0,0,0,0
Ansou Sow\Ansou-Sow,MF,Lens,fr Ligue 1,20,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Djibril Sow\Djibril-Sow,MF,Eint Frankfurt,de Bundesliga,23,24.2,40,1.66,34,0,0,0,5,1,5,0.21,4,0,0,0,1,0
Saidou Sow\Saidou-Sow,DF,Saint-Étienne,fr Ligue 1,18,11.1,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Çağlar Söyüncü\Caglar-Soyuncu,DF,Leicester City,eng Premier League,24,20.2,10,0.49,6,1,1,1,0,1,0,0.00,0,0,0,0,0,0
Leonardo Spinazzola\Leonardo-Spinazzola,DF,Roma,it Serie A,27,23.6,67,2.84,55,0,11,1,0,0,9,0.38,9,0,0,0,0,0
Marco Sportiello\Marco-Sportiello,GK,Atalanta,it Serie A,28,14.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Mattia Sprocati\Mattia-Sprocati,FW,Parma,it Serie A,27,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jerry St. Juste\Jerry-St-Juste,DF,Mainz 05,de Bundesliga,23,32.0,26,0.81,16,2,3,2,2,1,4,0.12,3,1,0,0,0,0
Benjamin Stambouli\Benjamin-Stambouli,MFDF,Schalke 04,de Bundesliga,29,21.7,20,0.92,16,1,0,0,2,1,3,0.14,3,0,0,0,0,0
Josip Stanišić\Josip-Stanisic,DF,Bayern Munich,de Bundesliga,20,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niklas Stark\Niklas-Stark,DFMF,Hertha BSC,de Bundesliga,25,31.0,10,0.32,7,0,0,1,1,1,0,0.00,0,0,0,0,0,0
Renato Steffen\Renato-Steffen,FWMF,Wolfsburg,de Bundesliga,28,17.4,49,2.82,37,0,4,3,3,2,8,0.46,7,0,0,0,1,0
Zack Steffen\Zack-Steffen,GK,Manchester City,eng Premier League,25,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Pascal Stenzel\Pascal-Stenzel,DF,Stuttgart,de Bundesliga,24,14.2,10,0.71,8,1,0,1,0,0,1,0.07,0,0,0,1,0,0
Dale Stephens\Dale-Stephens,MF,Burnley,eng Premier League,31,2.9,2,0.69,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jack Stephens\Jack-Stephens,DF,Southampton,eng Premier League,26,17.1,18,1.05,17,0,0,0,0,1,0,0.00,0,0,0,0,0,0
Raheem Sterling\Raheem-Sterling,FW,Manchester City,eng Premier League,25,28.2,100,3.55,68,0,14,8,10,0,15,0.53,9,0,3,2,1,0
Enda Stevens\Enda-Stevens,DF,Sheffield Utd,eng Premier League,30,30.0,32,1.07,30,0,1,0,1,0,3,0.10,2,0,0,0,1,0
Lars Stindl\Lars-Stindl,MFFW,M'Gladbach,de Bundesliga,31,21.8,76,3.49,54,11,0,6,2,3,12,0.55,8,0,0,3,0,1
Kevin Stöger\Kevin-Stoger,MFFW,Mainz 05,de Bundesliga,26,6.0,20,3.35,15,4,0,1,0,0,0,0.00,0,0,0,0,0,0
John Stones\John-Stones,DF,Manchester City,eng Premier League,26,21.5,14,0.65,12,0,0,0,2,0,1,0.05,1,0,0,0,0,0
Thomas Strakosha\Thomas-Strakosha,GK,Lazio,it Serie A,25,9.0,1,0.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Tobias Strobl\Tobias-Strobl,MF,Augsburg,de Bundesliga,30,20.5,25,1.22,24,1,0,0,0,0,1,0.05,1,0,0,0,0,0
Kevin Strootman\Kevin-Strootman,MF,Marseille,fr Ligue 1,30,2.6,4,1.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Kevin Strootman\Kevin-Strootman,MF,Genoa,it Serie A,30,14.6,36,2.47,30,3,0,0,1,2,5,0.34,4,0,0,0,0,1
Pascal Struijk\Pascal-Struijk,DFMF,Leeds United,eng Premier League,20,23.1,12,0.52,11,0,0,1,0,0,2,0.09,2,0,0,0,0,0
Jens Stryger Larsen\Jens-Stryger-Larsen,DF,Udinese,it Serie A,29,29.3,30,1.02,25,0,3,1,1,0,2,0.07,2,0,0,0,0,0
Stefano Sturaro\Stefano-Sturaro,MF,Hellas Verona,it Serie A,27,4.7,5,1.06,4,0,0,1,0,0,1,0.21,1,0,0,0,0,0
Stefano Sturaro\Stefano-Sturaro,MF,Genoa,it Serie A,27,4.9,6,1.21,2,4,0,0,0,0,0,0.00,0,0,0,0,0,0
Damián Suárez\Damian-Suarez,DF,Getafe,es La Liga,32,27.0,36,1.33,21,8,1,1,4,1,2,0.07,1,0,1,0,0,0
Denis Suárez\Denis-Suarez,MF,Celta Vigo,es La Liga,26,31.7,78,2.46,48,22,2,2,3,1,15,0.47,11,4,0,0,0,0
Luis Suárez\Luis-Suarez,FW,Atlético Madrid,es La Liga,33,27.9,66,2.37,41,2,4,10,8,1,10,0.36,4,0,1,1,3,1
Marek Suchý\Marek-Suchy,DF,Augsburg,de Bundesliga,32,3.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Niklas Süle\Niklas-Sule,DF,Bayern Munich,de Bundesliga,24,16.7,27,1.61,24,0,1,2,0,0,4,0.24,4,0,0,0,0,0
Suso\Suso,FW,Sevilla,es La Liga,26,24.6,100,4.07,77,5,11,2,3,2,12,0.49,10,1,0,1,0,0
Bosko Sutalo\Bosko-Sutalo,DF,Atalanta,it Serie A,20,2.6,5,1.93,5,0,0,0,0,0,1,0.39,1,0,0,0,0,0
Mattias Svanberg\Mattias-Svanberg,MF,Bologna,it Serie A,21,20.6,49,2.38,34,1,5,4,3,2,6,0.29,5,0,1,0,0,0
Abdoulaye Sylla\Abdoulaye-Sylla,DF,Nantes,fr Ligue 1,20,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Issiaga Sylla\Issiaga-Sylla,DF,Lens,fr Ligue 1,26,12.4,19,1.53,13,3,0,1,1,1,0,0.00,0,0,0,0,0,0
Eddy Sylvestre\Eddy-Sylvestre,FWMF,Nice,fr Ligue 1,20,1.1,2,1.86,1,0,0,0,1,0,1,0.93,0,0,0,0,1,0
Ádám Szalai\Adam-Szalai,FW,Mainz 05,de Bundesliga,32,8.1,12,1.47,9,0,0,1,1,1,0,0.00,0,0,0,0,0,0
Wojciech Szczęsny\Wojciech-Szczesny,GK,Juventus,it Serie A,30,29.7,2,0.07,2,0,0,0,0,0,2,0.07,2,0,0,0,0,0
Frederik Sørensen\Frederik-Sorensen,DF,Köln,de Bundesliga,28,1.1,1,0.91,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alexander Sørloth\Alexander-Sorloth,FW,RB Leipzig,de Bundesliga,24,16.0,60,3.74,47,0,2,6,2,3,4,0.25,3,0,0,1,0,0
Tachi\Tachi,DF,Alavés,es La Liga,22,9.4,5,0.53,1,1,0,0,2,1,1,0.11,0,0,0,0,1,0
Jonathan Tah\Jonathan-Tah,DF,Leverkusen,de Bundesliga,24,24.7,5,0.20,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Waniss Taibi\Waniss-Taibi,MF,Angers,fr Ligue 1,18,0.4,1,2.37,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Flavien Tait\Flavien-Tait,MFFW,Rennes,fr Ligue 1,27,15.2,51,3.36,35,5,5,2,3,1,4,0.26,3,0,1,0,0,0
Adrien Tameze\Adrien-Tameze,MF,Hellas Verona,it Serie A,26,25.6,35,1.37,27,0,3,0,3,2,3,0.12,2,0,1,0,0,0
Japhet Tanganga\Japhet-Tanganga,DF,Tottenham,eng Premier League,21,5.4,1,0.18,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Renato Tapia\Renato-Tapia,MF,Celta Vigo,es La Liga,25,30.0,26,0.87,22,0,0,1,2,1,3,0.10,3,0,0,0,0,0
Edmond Tapsoba\Edmond-Tapsoba,DF,Leverkusen,de Bundesliga,21,29.5,25,0.85,25,0,0,0,0,0,1,0.03,1,0,0,0,0,0
Matt Targett\Matt-Targett,DF,Aston Villa,eng Premier League,24,37.8,80,2.12,61,15,0,0,3,1,7,0.19,4,2,0,0,1,0
James Tarkowski\James-Tarkowski,DF,Burnley,eng Premier League,27,36.0,25,0.69,16,4,0,2,2,1,0,0.00,0,0,0,0,0,0
Ciprian Tătărușanu\Ciprian-Tatarusanu,GK,Milan,it Serie A,34,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Percy Tau\Percy-Tau,FWMF,Brighton,eng Premier League,26,1.1,5,4.37,4,0,1,0,0,0,1,0.87,1,0,0,0,0,0
Niklas Tauer\Niklas-Tauer,MFDF,Mainz 05,de Bundesliga,19,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Heriberto Tavares\Heriberto-Tavares,MFFW,Brest,fr Ligue 1,23,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sidnei Tavares\Sidnei-Tavares,MF,Leicester City,eng Premier League,18,0.9,1,1.06,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0
Tomás Tavares\Tomas-Tavares,MFDF,Alavés,es La Liga,19,0.7,2,2.77,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Charlie Taylor\Charlie-Taylor,DF,Burnley,eng Premier League,26,27.0,29,1.08,23,1,0,1,4,0,3,0.11,2,0,0,0,1,0
Neil Taylor\Neil-Taylor,DF,Aston Villa,eng Premier League,31,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Allan Tchaptchet\Allan-Tchaptchet,DF,Southampton,eng Premier League,18,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Warren Tchimbembé\Warren-Tchimbembe,MFFW,Metz,fr Ligue 1,22,5.5,10,1.82,8,0,0,1,0,1,2,0.36,1,0,0,1,0,0
Aurélien Tchouaméni\Aurelien-Tchouameni,MF,Monaco,fr Ligue 1,20,34.0,54,1.59,39,0,1,6,6,2,9,0.26,8,0,0,0,1,0
Álvaro Tejero\Alvaro-Tejero,DF,Eibar,es La Liga,24,1.2,4,3.27,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
