,Players,Values,Team
0,Ederson,55000000.0,manchester city
1,Zack Steffen,6600000.0,manchester city
2,Scott Carson,330000.0,manchester city
4,Rúben Dias,82500000.0,manchester city
5,Aymeric Laporte,49500000.0,manchester city
6,Nathan Aké,35200000.0,manchester city
7,John Stones,33000000.0,manchester city
8,Eric García,22000000.0,manchester city
9,Nicolás Otamendi,8800000.0,manchester city
10,Taylor Harwood-Bellis,3300000.0,manchester city
11,Philippe Sandler,2750000.0,manchester city
13,Oleksandr Zinchenko,27500000.0,manchester city
14,Benjamin Mendy,22000000.0,manchester city
15,João Cancelo,60500000.0,manchester city
16,Kyle Walker,30800000.0,manchester city
17,Rodri,77000000.0,manchester city
18,Fernandinho,2200000.0,manchester city
19,Claudio Gomes,495000.0,manchester city
20,Ilkay Gündogan,44000000.0,manchester city
21,Adrián Bernabé,2530000.0,manchester city
22,Tommy Doyle,1100000.0,manchester city
23,Kevin De Bruyne,110000000.0,manchester city
24,Bernardo Silva,77000000.0,manchester city
25,Cole Palmer,550000.0,manchester city
26,Felix Nmecha,495000.0,manchester city
27,Raheem Sterling,99000000.0,manchester city
28,Phil Foden,88000000.0,manchester city
29,Jack Harrison,16500000.0,manchester city
30,Ferran Torres,55000000.0,manchester city
32,Patrick Roberts,2200000.0,manchester city
33,Gabriel Jesus,66000000.0,manchester city
34,Sergio Agüero,19800000.0,manchester city
35,Liam Delap,1100000.0,manchester city
36,Dean Henderson,24200000.0,manchester united
37,David de Gea,19800000.0,manchester united
38,Sergio Romero,1100000.0,manchester united
39,Joel Pereira,330000.0,manchester united
40,Nathan Bishop,330000.0,manchester united
41,Lee Grant,275000.0,manchester united
42,Harry Maguire,49500000.0,manchester united
44,Eric Bailly,16500000.0,manchester united
45,Axel Tuanzebe,8800000.0,manchester united
46,Phil Jones,5500000.0,manchester united
47,Teden Mengi,1650000.0,manchester united
48,Will Fish,550000.0,manchester united
49,Luke Shaw,38500000.0,manchester united
50,Alex Telles,22000000.0,manchester united
51,Aaron Wan-Bissaka,44000000.0,manchester united
52,Diogo Dalot,11000000.0,manchester united
53,Brandon Williams,11000000.0,manchester united
55,Nemanja Matic,8800000.0,manchester united
56,Paul Pogba,66000000.0,manchester united
57,Scott McTominay,38500000.0,manchester united
58,Donny van de Beek,33000000.0,manchester united
59,Fred,24200000.0,manchester united
60,Ethan Galbraith,990000.0,manchester united
63,Juan Mata,4400000.0,manchester united
64,Hannibal Mejbri,3300000.0,manchester united
66,Daniel James,19800000.0,manchester united
67,Shola Shoretire,3300000.0,manchester united
68,Anthony Elanga,880000.0,manchester united
69,Mason Greenwood,55000000.0,manchester united
70,Amad Diallo,19800000.0,manchester united
71,Facundo Pellistri,6600000.0,manchester united
73,Edinson Cavani,6600000.0,manchester united
74,Odion Ighalo,3850000.0,manchester united
75,Alisson,66000000.0,liverpool fc
76,Caoimhin Kelleher,2750000.0,liverpool fc
82,Virgil van Dijk,60500000.0,liverpool fc
83,Joe Gomez,33000000.0,liverpool fc
84,Ozan Kabak,27500000.0,liverpool fc
85,Joel Matip,19800000.0,liverpool fc
86,Nathaniel Phillips,8800000.0,liverpool fc
87,Rhys Williams,5500000.0,liverpool fc
88,Ben Davies,3300000.0,liverpool fc
89,Sepp van den Berg,2750000.0,liverpool fc
91,Andrew Robertson,71500000.0,liverpool fc
92,Konstantinos Tsimikas,8800000.0,liverpool fc
93,Trent Alexander-Arnold,82500000.0,liverpool fc
94,Neco Williams,8800000.0,liverpool fc
95,Fabinho,66000000.0,liverpool fc
96,Leighton Clarkson,165000.0,liverpool fc
97,Naby Keïta,35200000.0,liverpool fc
98,Georginio Wijnaldum,33000000.0,liverpool fc
100,Curtis Jones,33000000.0,liverpool fc
101,Jordan Henderson,22000000.0,liverpool fc
102,Alex Oxlade-Chamberlain,19800000.0,liverpool fc
103,Marko Grujic,16500000.0,liverpool fc
104,James Milner,3300000.0,liverpool fc
106,Ben Woodburn,2200000.0,liverpool fc
107,Sadio Mané,93500000.0,liverpool fc
108,Diogo Jota,49500000.0,liverpool fc
109,Takumi Minamino,13200000.0,liverpool fc
110,Mohamed Salah,110000000.0,liverpool fc
111,Harry Wilson,18700000.0,liverpool fc
112,Harvey Elliott,16500000.0,liverpool fc
113,Xherdan Shaqiri,13200000.0,liverpool fc
114,Sheyi Ojo,3300000.0,liverpool fc
115,Roberto Firmino,55000000.0,liverpool fc
116,Rhian Brewster,13200000.0,liverpool fc
117,Divock Origi,13200000.0,liverpool fc
119,Kepa,14300000.0,chelsea fc
120,Jamal Blackman,660000.0,chelsea fc
121,Nathan Baxter,330000.0,chelsea fc
122,Willy Caballero,275000.0,chelsea fc
123,Karlo Ziger,165000.0,chelsea fc
124,Kurt Zouma,35200000.0,chelsea fc
125,Andreas Christensen,33000000.0,chelsea fc
126,Fikayo Tomori,30800000.0,chelsea fc
127,Antonio Rüdiger,30800000.0,chelsea fc
128,Ethan Ampadu,16500000.0,chelsea fc
129,Thiago Silva,3300000.0,chelsea fc
130,Jake Clarke-Salter,2200000.0,chelsea fc
131,Ben Chilwell,49500000.0,chelsea fc
132,Marcos Alonso,13200000.0,chelsea fc
133,Emerson,13200000.0,chelsea fc
134,Reece James,44000000.0,chelsea fc
135,César Azpilicueta,14300000.0,chelsea fc
136,N'Golo Kanté,60500000.0,chelsea fc
137,Jorginho,44000000.0,chelsea fc
138,Mateo Kovacic,49500000.0,chelsea fc
139,Ross Barkley,22000000.0,chelsea fc
140,Ruben Loftus-Cheek,19800000.0,chelsea fc
141,Conor Gallagher,16500000.0,chelsea fc
142,Billy Gilmour,11000000.0,chelsea fc
146,Kai Havertz,77000000.0,chelsea fc
147,Hakim Ziyech,41800000.0,chelsea fc
148,Faustino Anjorin,2530000.0,chelsea fc
149,Charly Musonda Jr.,1100000.0,chelsea fc
152,Izzy Brown,1760000.0,chelsea fc
153,Timo Werner,71500000.0,chelsea fc
154,Tammy Abraham,41800000.0,chelsea fc
155,Michy Batshuayi,11000000.0,chelsea fc
156,Olivier Giroud,4400000.0,chelsea fc
157,Kasper Schmeichel,6600000.0,leicester city
158,Danny Ward,6600000.0,leicester city
159,Eldin Jakupovic,330000.0,leicester city
161,Caglar Söyüncü,49500000.0,leicester city
162,Wesley Fofana,44000000.0,leicester city
163,Jonny Evans,7700000.0,leicester city
164,Josh Knight,660000.0,leicester city
165,Wes Morgan,440000.0,leicester city
169,Christian Fuchs,880000.0,leicester city
171,Ricardo Pereira,33000000.0,leicester city
172,Timothy Castagne,30800000.0,leicester city
173,James Justin,18700000.0,leicester city
174,Vontae Daley-Campbell,220000.0,leicester city
175,Wilfred Ndidi,66000000.0,leicester city
176,Nampalys Mendy,8800000.0,leicester city
177,Daniel Amartey,5500000.0,leicester city
178,Kiernan Dewsbury-Hall,2200000.0,leicester city
179,Youri Tielemans,60500000.0,leicester city
180,Dennis Praet,19800000.0,leicester city
181,Hamza Choudhury,7700000.0,leicester city
182,Matty James,1100000.0,leicester city
183,Sidnei Tavares,330000.0,leicester city
184,Thakgalo Leshabela,110000.0,leicester city
185,Marc Albrighton,4400000.0,leicester city
186,Harvey Barnes,38500000.0,leicester city
187,James Maddison,60500000.0,leicester city
190,Demarai Gray,8800000.0,leicester city
191,Cengiz Ünder,19800000.0,leicester city
193,Ayoze Pérez,19800000.0,leicester city
194,Kelechi Iheanacho,22000000.0,leicester city
195,Jamie Vardy,7700000.0,leicester city
196,Islam Slimani,3300000.0,leicester city
197,Lukasz Fabianski,1650000.0,west ham united
198,Darren Randolph,1650000.0,west ham united
199,Nathan Trott,275000.0,west ham united
200,David Martin,275000.0,west ham united
201,Issa Diop,19800000.0,west ham united
202,Fabián Balbuena,5500000.0,west ham united
203,Craig Dawson,3300000.0,west ham united
204,Angelo Ogbonna,2750000.0,west ham united
205,Winston Reid,1650000.0,west ham united
206,Frederik Alves,1100000.0,west ham united
207,Jamal Baptiste,220000.0,west ham united
209,Arthur Masuaku,7700000.0,west ham united
210,Aaron Cresswell,5500000.0,west ham united
211,Emmanuel Longelo,165000.0,west ham united
212,Vladimir Coufal,13200000.0,west ham united
213,Ben Johnson,3300000.0,west ham united
214,Ryan Fredericks,2750000.0,west ham united
215,Harrison Ashby,330000.0,west ham united
216,Declan Rice,71500000.0,west ham united
218,Conor Coventry,220000.0,west ham united
219,Josh Cullen,3300000.0,west ham united
221,Mark Noble,2200000.0,west ham united
222,Jesse Lingard,24200000.0,west ham united
223,Pablo Fornals,19800000.0,west ham united
224,Manuel Lanzini,11000000.0,west ham united
226,Felipe Anderson,11000000.0,west ham united
229,Andriy Yarmolenko,4400000.0,west ham united
230,Robert Snodgrass,1650000.0,west ham united
231,Xande Silva,880000.0,west ham united
232,Sébastien Haller,29700000.0,west ham united
233,Michail Antonio,13200000.0,west ham united
234,Ademipo Odubeko,275000.0,west ham united
237,Paulo Gazzaniga,3300000.0,tottenham hotspur
238,Joe Hart,2200000.0,tottenham hotspur
239,Alfie Whiteman,1100000.0,tottenham hotspur
240,Brandon Austin,275000.0,tottenham hotspur
241,Davinson Sánchez,35200000.0,tottenham hotspur
242,Eric Dier,24200000.0,tottenham hotspur
243,Toby Alderweireld,12100000.0,tottenham hotspur
245,Japhet Tanganga,8800000.0,tottenham hotspur
246,Cameron Carter-Vickers,2200000.0,tottenham hotspur
247,Sergio Reguilón,27500000.0,tottenham hotspur
249,Ben Davies,17600000.0,tottenham hotspur
250,Danny Rose,3300000.0,tottenham hotspur
252,Serge Aurier,22000000.0,tottenham hotspur
253,Matt Doherty,17600000.0,tottenham hotspur
254,Marcel Lavinier,220000.0,tottenham hotspur
256,Oliver Skipp,11000000.0,tottenham hotspur
257,Harvey White,660000.0,tottenham hotspur
259,Tanguy Ndombélé,55000000.0,tottenham hotspur
260,Pierre-Emile Höjbjerg,38500000.0,tottenham hotspur
262,Gedson Fernandes,13750000.0,tottenham hotspur
263,Moussa Sissoko,11000000.0,tottenham hotspur
264,Alfie Devine,550000.0,tottenham hotspur
265,Dele Alli,33000000.0,tottenham hotspur
266,Nile John,220000.0,tottenham hotspur
267,Heung-min Son,93500000.0,tottenham hotspur
268,Steven Bergwijn,24200000.0,tottenham hotspur
269,Lucas Moura,27500000.0,tottenham hotspur
270,Gareth Bale,19800000.0,tottenham hotspur
271,Erik Lamela,17600000.0,tottenham hotspur
272,Jack Clarke,5500000.0,tottenham hotspur
274,Harry Kane,132000000.0,tottenham hotspur
275,Carlos Vinícius,19800000.0,tottenham hotspur
277,Emiliano Martínez,33000000.0,arsenal fc
278,Bernd Leno,24200000.0,arsenal fc
279,Mathew Ryan,6600000.0,arsenal fc
280,Rúnar Alex Rúnarsson,1650000.0,arsenal fc
281,Karl Hein,495000.0,arsenal fc
282,Matt Macey,330000.0,arsenal fc
283,Dejan Iliev,330000.0,arsenal fc
287,William Saliba,19800000.0,arsenal fc
288,Rob Holding,19800000.0,arsenal fc
289,Calum Chambers,13200000.0,arsenal fc
291,David Luiz,4400000.0,arsenal fc
292,Shkodran Mustafi,2750000.0,arsenal fc
293,Kieran Tierney,35200000.0,arsenal fc
294,Sead Kolasinac,7150000.0,arsenal fc
296,Héctor Bellerín,27500000.0,arsenal fc
297,Cédric Soares,6600000.0,arsenal fc
298,Thomas Partey,44000000.0,arsenal fc
301,Dani Ceballos,29700000.0,arsenal fc
302,Joe Willock,17600000.0,arsenal fc
303,Miguel Azeez,550000.0,arsenal fc
305,Ainsley Maitland-Niles,17600000.0,arsenal fc
306,Bukayo Saka,71500000.0,arsenal fc
307,Martin Ødegaard,44000000.0,arsenal fc
308,Emile Smith Rowe,19800000.0,arsenal fc
309,Ben Cottrell,220000.0,arsenal fc
310,Gabriel Martinelli,24200000.0,arsenal fc
311,Nicolas Pépé,38500000.0,arsenal fc
312,Willian,9900000.0,arsenal fc
313,Reiss Nelson,9900000.0,arsenal fc
314,Alexandre Lacazette,30800000.0,arsenal fc
316,Eddie Nketiah,17600000.0,arsenal fc
317,Folarin Balogun,4400000.0,arsenal fc
319,Illan Meslier,22000000.0,leeds united
320,Kiko Casilla,880000.0,leeds united
321,Elia Caprile,220000.0,leeds united
322,Diego Llorente,22000000.0,leeds united
323,Robin Koch,18700000.0,leeds united
324,Pascal Struijk,9900000.0,leeds united
325,Liam Cooper,7700000.0,leeds united
326,Oliver Casey,275000.0,leeds united
327,Charlie Cresswell,220000.0,leeds united
328,Ezgjan Alioski,5500000.0,leeds united
329,Barry Douglas,1650000.0,leeds united
330,Leif Davis,880000.0,leeds united
331,Luke Ayling,5500000.0,leeds united
332,Stuart Dallas,4400000.0,leeds united
333,Gaetano Berardi,330000.0,leeds united
334,Niall Huggins,220000.0,leeds united
336,Kalvin Phillips,33000000.0,leeds united
337,Ouasim Bouy,275000.0,leeds united
338,Jack Jenkins,165000.0,leeds united
341,Adam Forshaw,2200000.0,leeds united
342,Mateusz Bogusz,1100000.0,leeds united
343,Robbie Gotts,275000.0,leeds united
344,Eunan O'Kane,220000.0,leeds united
346,Jordan Stevens,220000.0,leeds united
347,Pablo Hernández,880000.0,leeds united
348,Jack Harrison,16500000.0,leeds united
349,Raphinha,33000000.0,leeds united
350,Hélder Costa,11000000.0,leeds united
351,Crysencio Summerville,1650000.0,leeds united
352,Ian Poveda,1650000.0,leeds united
353,Rodrigo,19800000.0,leeds united
354,Tyler Roberts,6600000.0,leeds united
355,Patrick Bamford,24200000.0,leeds united
356,Joe Gelhardt,1430000.0,leeds united
357,Sam Greenwood,220000.0,leeds united
358,Jordan Pickford,24200000.0,everton fc
359,Robin Olsen,3300000.0,everton fc
360,Jonas Lössl,1650000.0,everton fc
361,João Virgínia,1100000.0,everton fc
364,Michael Keane,27500000.0,everton fc
365,Ben Godfrey,27500000.0,everton fc
366,Mason Holgate,22000000.0,everton fc
367,Yerry Mina,22000000.0,everton fc
368,Jarrad Branthwaite,3300000.0,everton fc
369,Matthew Pennington,660000.0,everton fc
372,Lucas Digne,38500000.0,everton fc
373,Niels Nkounkou,3300000.0,everton fc
374,Thierry Small,110000.0,everton fc
375,Jonjoe Kenny,6380000.0,everton fc
378,Jean-Philippe Gbamin,16500000.0,everton fc
379,Muhamed Besic,1650000.0,everton fc
380,Abdoulaye Doucouré,27500000.0,everton fc
381,Allan,24200000.0,everton fc
382,André Gomes,22000000.0,everton fc
383,Tom Davies,19800000.0,everton fc
384,Fabian Delph,3850000.0,everton fc
385,Beni Baningime,1100000.0,everton fc
386,Tyler Onyango,220000.0,everton fc
388,James Rodríguez,30800000.0,everton fc
389,Gylfi Sigurdsson,14300000.0,everton fc
390,Alex Iwobi,24200000.0,everton fc
391,Bernard,13200000.0,everton fc
392,Anthony Gordon,5500000.0,everton fc
393,Yannick Bolasie,1650000.0,everton fc
394,Nathan Broadhead,550000.0,everton fc
395,Theo Walcott,5500000.0,everton fc
396,Joshua King,8800000.0,everton fc
397,Richarlison,60500000.0,everton fc
398,Dominic Calvert-Lewin,49500000.0,everton fc
400,Cenk Tosun,5500000.0,everton fc
402,Emiliano Martínez,33000000.0,aston villa
403,Lovre Kalinic,2750000.0,aston villa
404,Örjan Nyland,1100000.0,aston villa
405,Tom Heaton,1100000.0,aston villa
406,Jed Steer,880000.0,aston villa
407,Ákos Onódi,165000.0,aston villa
408,Oliwier Zych,55000.0,aston villa
409,Tyrone Mings,33000000.0,aston villa
410,Ezri Konsa,27500000.0,aston villa
412,Björn Engels,3300000.0,aston villa
413,Dominic Revan,165000.0,aston villa
415,Sil Swinkels,165000.0,aston villa
416,Matt Targett,18700000.0,aston villa
417,Neil Taylor,1650000.0,aston villa
418,Callum Rowe,165000.0,aston villa
419,Ben Chrisene,165000.0,aston villa
420,Matty Cash,24200000.0,aston villa
421,Frédéric Guilbert,6600000.0,aston villa
422,Ahmed Elmohamady,1650000.0,aston villa
424,Jake Walker,165000.0,aston villa
426,Douglas Luiz,38500000.0,aston villa
427,Marvelous Nakamba,7700000.0,aston villa
428,Lamare Bogarde,220000.0,aston villa
429,Mamadou Sylla,165000.0,aston villa
431,John McGinn,33000000.0,aston villa
432,Ross Barkley,22000000.0,aston villa
433,Morgan Sanson,17600000.0,aston villa
434,Conor Hourihane,3850000.0,aston villa
435,Henri Lansbury,1100000.0,aston villa
436,Carney Chukwuemeka,1100000.0,aston villa
437,Harrison Sohna,165000.0,aston villa
438,Arjan Raikhy,165000.0,aston villa
439,Edward Rowe,165000.0,aston villa
441,Jacob Ramsey,5500000.0,aston villa
443,Jack Grealish,71500000.0,aston villa
444,Trezeguet,11000000.0,aston villa
445,Jaden Philogene-Bidace,550000.0,aston villa
446,Bertrand Traoré,22000000.0,aston villa
447,Anwar El Ghazi,14300000.0,aston villa
448,Jota Peleteiro,1980000.0,aston villa
449,Ollie Watkins,35200000.0,aston villa
450,Wesley,14300000.0,aston villa
451,Mbwana Samatta,4620000.0,aston villa
452,Keinan Davis,3300000.0,aston villa
453,Louie Barry,1100000.0,aston villa
454,Brad Young,165000.0,aston villa
455,Freddie Woodman,11000000.0,newcastle united
456,Martin Dubravka,5500000.0,newcastle united
457,Karl Darlow,3300000.0,newcastle united
460,Jamaal Lascelles,14300000.0,newcastle united
461,Fabian Schär,9900000.0,newcastle united
463,Federico Fernández,3300000.0,newcastle united
464,Jamal Lewis,16500000.0,newcastle united
465,Paul Dummett,3300000.0,newcastle united
466,Matt Ritchie,3300000.0,newcastle united
467,DeAndre Yedlin,5500000.0,newcastle united
469,Javier Manquillo,3300000.0,newcastle united
470,Isaac Hayden,11000000.0,newcastle united
471,Joe Willock,17600000.0,newcastle united
472,Sean Longstaff,16500000.0,newcastle united
473,Jonjo Shelvey,14300000.0,newcastle united
474,Jeff Hendrick,9900000.0,newcastle united
475,Matthew Longstaff,5500000.0,newcastle united
476,Dan Barlaser,1320000.0,newcastle united
477,Miguel Almirón,17600000.0,newcastle united
478,Henri Saivet,880000.0,newcastle united
479,Elliot Anderson,220000.0,newcastle united
480,Allan Saint-Maximin,33000000.0,newcastle united
481,Ryan Fraser,11000000.0,newcastle united
482,Christian Atsu,1650000.0,newcastle united
483,Jacob Murphy,4400000.0,newcastle united
484,Callum Wilson,24200000.0,newcastle united
485,Joelinton,18700000.0,newcastle united
486,Dwight Gayle,4400000.0,newcastle united
487,Andy Carroll,1650000.0,newcastle united
488,Rui Patrício,11000000.0,wolverhampton wanderers
489,John Ruddy,880000.0,wolverhampton wanderers
490,Andreas Söndergaard,220000.0,wolverhampton wanderers
492,Conor Coady,27500000.0,wolverhampton wanderers
493,Willy Boly,15400000.0,wolverhampton wanderers
494,Romain Saïss,11000000.0,wolverhampton wanderers
495,Max Kilman,4950000.0,wolverhampton wanderers
499,Rayan Aït Nouri,19800000.0,wolverhampton wanderers
500,Jonny Otto,16500000.0,wolverhampton wanderers
501,Rúben Vinagre,5500000.0,wolverhampton wanderers
502,Marçal,1980000.0,wolverhampton wanderers
504,Nélson Semedo,30800000.0,wolverhampton wanderers
505,Ki-Jana Hoever,7700000.0,wolverhampton wanderers
506,Oskar Buur,330000.0,wolverhampton wanderers
507,Rúben Neves,49500000.0,wolverhampton wanderers
508,Leander Dendoncker,33000000.0,wolverhampton wanderers
509,Owen Otasowie,1650000.0,wolverhampton wanderers
510,Morgan Gibbs-White,7700000.0,wolverhampton wanderers
511,João Moutinho,4400000.0,wolverhampton wanderers
514,Vitinha,7700000.0,wolverhampton wanderers
515,Meritan Shabani,330000.0,wolverhampton wanderers
517,Pedro Neto,38500000.0,wolverhampton wanderers
518,Adama Traoré,33000000.0,wolverhampton wanderers
519,Daniel Podence,27500000.0,wolverhampton wanderers
520,Raúl Jiménez,30800000.0,wolverhampton wanderers
521,Fábio Silva,27500000.0,wolverhampton wanderers
522,Willian José,19800000.0,wolverhampton wanderers
523,Patrick Cutrone,9900000.0,wolverhampton wanderers
524,Theo Corbeanu,550000.0,wolverhampton wanderers
525,Renat Dadashov,330000.0,wolverhampton wanderers
526,Jack Butland,2200000.0,crystal palace
527,Vicente Guaita,2200000.0,crystal palace
528,Wayne Hennessey,1100000.0,crystal palace
529,Stephen Henderson,330000.0,crystal palace
530,Cheikhou Kouyaté,6600000.0,crystal palace
531,Mamadou Sakho,6600000.0,crystal palace
532,Nathan Ferguson,4400000.0,crystal palace
533,James Tomkins,2750000.0,crystal palace
534,Scott Dann,1650000.0,crystal palace
535,Gary Cahill,1650000.0,crystal palace
536,Jaroslaw Jach,715000.0,crystal palace
539,Patrick van Aanholt,7700000.0,crystal palace
540,Tyrick Mitchell,7700000.0,crystal palace
542,Nathaniel Clyne,3300000.0,crystal palace
543,Joel Ward,2750000.0,crystal palace
544,Martin Kelly,1650000.0,crystal palace
545,Luka Milivojevic,8800000.0,crystal palace
546,Jairo Riedewald,8800000.0,crystal palace
547,James McCarthy,3300000.0,crystal palace
548,James McArthur,2200000.0,crystal palace
550,Jeffrey Schlupp,9900000.0,crystal palace
551,Eberechi Eze,22000000.0,crystal palace
552,Max Meyer,1650000.0,crystal palace
553,Wilfried Zaha,49500000.0,crystal palace
554,Brandon Pierrick,275000.0,crystal palace
556,Andros Townsend,7700000.0,crystal palace
557,Jean-Philippe Mateta,14300000.0,crystal palace
558,Michy Batshuayi,11000000.0,crystal palace
560,Jordan Ayew,8800000.0,crystal palace
561,Connor Wickham,1100000.0,crystal palace
562,Alex McCarthy,5500000.0,southampton fc
564,Fraser Forster,3300000.0,southampton fc
565,Harry Lewis,220000.0,southampton fc
566,Jan Bednarek,27500000.0,southampton fc
567,Jannik Vestergaard,19800000.0,southampton fc
568,Mohammed Salisu,11000000.0,southampton fc
569,Jack Stephens,5500000.0,southampton fc
570,Allan Tchaptchet,165000.0,southampton fc
571,Ryan Bertrand,8800000.0,southampton fc
572,Sam McQueen,880000.0,southampton fc
573,Jake Vokins,275000.0,southampton fc
575,Yan Valery,3300000.0,southampton fc
576,Kayne Ramsay,275000.0,southampton fc
577,Ibrahima Diallo,16500000.0,southampton fc
578,Mario Lemina,11000000.0,southampton fc
579,Oriol Romeu,6600000.0,southampton fc
580,James Ward-Prowse,33000000.0,southampton fc
581,Stuart Armstrong,8800000.0,southampton fc
582,Will Smallbone,2200000.0,southampton fc
583,Alexandre Jankewitz,550000.0,southampton fc
584,Caleb Watts,275000.0,southampton fc
588,Jake Hesketh,220000.0,southampton fc
591,Mohamed Elyounoussi,13200000.0,southampton fc
592,Takumi Minamino,13200000.0,southampton fc
593,Theo Walcott,5500000.0,southampton fc
594,Nathan Tella,2200000.0,southampton fc
595,Josh Sims,1320000.0,southampton fc
597,Ché Adams,22000000.0,southampton fc
598,Michael Obafemi,3300000.0,southampton fc
599,Dan N'Lundulu,1650000.0,southampton fc
600,Shane Long,1320000.0,southampton fc
601,Robert Sánchez,8800000.0,brighton amp hove albion
602,Mathew Ryan,6600000.0,brighton amp hove albion
603,Jason Steele,880000.0,brighton amp hove albion
607,Lewis Dunk,27500000.0,brighton amp hove albion
608,Adam Webster,19800000.0,brighton amp hove albion
611,Matt Clarke,3300000.0,brighton amp hove albion
612,Leo Östigard,3300000.0,brighton amp hove albion
613,Haydon Roberts,550000.0,brighton amp hove albion
615,Michal Karbownik,5500000.0,brighton amp hove albion
616,Bernardo,4400000.0,brighton amp hove albion
617,Alex Cochrane,275000.0,brighton amp hove albion
618,Tariq Lamptey,19800000.0,brighton amp hove albion
619,Joël Veltman,6600000.0,brighton amp hove albion
621,Yves Bissouma,27500000.0,brighton amp hove albion
622,Jakub Moder,11000000.0,brighton amp hove albion
623,Davy Pröpper,8800000.0,brighton amp hove albion
626,Moisés Caicedo,5500000.0,brighton amp hove albion
627,Dale Stephens,2750000.0,brighton amp hove albion
628,Jayson Molumby,1100000.0,brighton amp hove albion
630,Teddy Jenks,220000.0,brighton amp hove albion
632,Solly March,9900000.0,brighton amp hove albion
633,Alexis Mac Allister,11000000.0,brighton amp hove albion
634,Adam Lallana,4400000.0,brighton amp hove albion
635,Leandro Trossard,18700000.0,brighton amp hove albion
636,José Izquierdo,4400000.0,brighton amp hove albion
637,Peter Gwargis,330000.0,brighton amp hove albion
638,Reda Khadra,165000.0,brighton amp hove albion
639,Alireza Jahanbakhsh,5500000.0,brighton amp hove albion
640,Percy Tau,3300000.0,brighton amp hove albion
641,Neal Maupay,22000000.0,brighton amp hove albion
642,Aaron Connolly,7700000.0,brighton amp hove albion
644,Andi Zeqiri,2750000.0,brighton amp hove albion
645,Florin Andone,2200000.0,brighton amp hove albion
646,Viktor Gyökeres,1100000.0,brighton amp hove albion
647,Nick Pope,16500000.0,burnley fc
648,Bailey Peacock-Farrell,1100000.0,burnley fc
649,Will Norris,440000.0,burnley fc
650,James Tarkowski,27500000.0,burnley fc
652,Ben Mee,6600000.0,burnley fc
654,Jimmy Dunne,660000.0,burnley fc
655,Richard Nartey,220000.0,burnley fc
656,Bobby Thomas,220000.0,burnley fc
657,Charlie Taylor,4400000.0,burnley fc
658,Erik Pieters,1650000.0,burnley fc
660,Matthew Lowton,2750000.0,burnley fc
661,Phil Bardsley,330000.0,burnley fc
662,Jack Cork,5500000.0,burnley fc
663,Ashley Westwood,5500000.0,burnley fc
664,Josh Brownhill,7700000.0,burnley fc
665,Dale Stephens,2750000.0,burnley fc
666,Josh Benson,440000.0,burnley fc
667,Anthony Gomez Mancini,275000.0,burnley fc
668,Mace Goodridge,220000.0,burnley fc
669,Robbie Brady,3300000.0,burnley fc
670,Lewis Richardson,220000.0,burnley fc
671,Dwight McNeil,24200000.0,burnley fc
672,Jóhann Berg Gudmundsson,3300000.0,burnley fc
674,Chris Wood,8800000.0,burnley fc
675,Jay Rodríguez,4400000.0,burnley fc
676,Ashley Barnes,3850000.0,burnley fc
677,Matej Vydra,3300000.0,burnley fc
678,Joel Mumbongo,330000.0,burnley fc
679,Alphonse Areola,18700000.0,fulham fc
680,Marek Rodak,5500000.0,fulham fc
681,Marcus Bettinelli,2750000.0,fulham fc
682,Fabri,660000.0,fulham fc
683,Joachim Andersen,24200000.0,fulham fc
684,Tosin Adarabioyo,13200000.0,fulham fc
685,Alfie Mawson,4400000.0,fulham fc
686,Michael Hector,3850000.0,fulham fc
687,Terence Kongolo,3850000.0,fulham fc
688,Maxime Le Marchand,1650000.0,fulham fc
689,Tim Ream,660000.0,fulham fc
690,Antonee Robinson,7700000.0,fulham fc
691,Joe Bryan,5500000.0,fulham fc
692,Ola Aina,6600000.0,fulham fc
693,Kenny Tete,5500000.0,fulham fc
694,Steven Sessegnon,2200000.0,fulham fc
695,Cyrus Christie,1650000.0,fulham fc
696,Denis Odoi,660000.0,fulham fc
697,André Zambo Anguissa,27500000.0,fulham fc
698,Mario Lemina,11000000.0,fulham fc
699,Kevin McDonald,880000.0,fulham fc
700,Ruben Loftus-Cheek,19800000.0,fulham fc
701,Harrison Reed,11000000.0,fulham fc
703,Jean Michaël Seri,4400000.0,fulham fc
704,Stefan Johansen,2200000.0,fulham fc
705,Tyrese Francois,165000.0,fulham fc
706,Bobby Reid,11000000.0,fulham fc
707,Josh Onomah,6600000.0,fulham fc
709,Fábio Carvalho,275000.0,fulham fc
710,Ademola Lookman,12100000.0,fulham fc
711,Sylvester Jasper,275000.0,fulham fc
712,Ivan Cavaleiro,7700000.0,fulham fc
713,Anthony Knockaert,3300000.0,fulham fc
714,Aleksandar Mitrovic,17600000.0,fulham fc
716,Aboubakar Kamara,2200000.0,fulham fc
717,Sam Johnstone,8800000.0,west bromwich albion
718,David Button,1100000.0,west bromwich albion
719,Alex Palmer,275000.0,west bromwich albion
722,Semi Ajayi,6600000.0,west bromwich albion
724,Dara O'Shea,3300000.0,west bromwich albion
725,Kyle Bartley,2750000.0,west bromwich albion
726,Cédric Kipré,1100000.0,west bromwich albion
727,Branislav Ivanovic,550000.0,west bromwich albion
729,Kieran Gibbs,2750000.0,west bromwich albion
